Date,Description,Details,Reference Number,Check Number,Withdrawals,Debits,Payments,Deposits,Credits,Amount,Balance,Running Balance,Transaction Type,Currency
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Mastercard-AUD,,0,0,0,24835.08,24835.08,24835.08,228779348.84999973,228779348.84999973,ACH,AUD
2025-03-19,Settlement from PayPal,Processor Payout Batch,SET-20250315-PayPal-N/A-EUR,,0,0,0,107574.36,107574.36,107574.36,228886923.20999974,228886923.20999974,ACH,EUR
2025-03-19,Settlement from PayPal,Processor Payout Batch,SET-20250315-PayPal-N/A-AUD,,0,0,0,73969.33,73969.33,73969.33,228960892.53999975,228960892.53999975,ACH,AUD
2025-03-19,Settlement from GoCardless,Processor Payout Batch,SET-20250315-GoCardless-N/A-USD,,0,0,0,623636.85,623636.85,623636.85,229584529.38999975,229584529.38999975,ACH,USD
2025-03-19,Settlement from GoCardless,Processor Payout Batch,SET-20250315-GoCardless-N/A-GBP,,0,0,0,64695.35,64695.35,64695.35,229649224.73999974,229649224.73999974,ACH,GBP
2025-03-19,Settlement from GoCardless,Processor Payout Batch,SET-20250315-GoCardless-N/A-EUR,,0,0,0,196046.68,196046.68,196046.68,229845271.41999975,229845271.41999975,ACH,EUR
2025-03-19,Settlement from GoCardless,Processor Payout Batch,SET-20250315-GoCardless-N/A-CAD,,0,0,0,68005.58,68005.58,68005.58,229913276.99999976,229913276.99999976,ACH,CAD
2025-03-19,Settlement from GoCardless,Processor Payout Batch,SET-20250315-GoCardless-N/A-AUD,,0,0,0,76368.14,76368.14,76368.14,229989645.13999975,229989645.13999975,ACH,AUD
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Visa-USD,,0,0,0,184115.02,184115.02,184115.02,230173760.15999976,230173760.15999976,ACH,USD
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Visa-GBP,,0,0,0,35210.3,35210.3,35210.3,230208970.45999977,230208970.45999977,ACH,GBP
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Visa-EUR,,0,0,0,38861.22,38861.22,38861.22,230247831.67999977,230247831.67999977,ACH,EUR
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Visa-CAD,,0,0,0,10714.55,10714.55,10714.55,230258546.22999978,230258546.22999978,ACH,CAD
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Visa-AUD,,0,0,0,27691.71,27691.71,27691.71,230286237.9399998,230286237.9399998,ACH,AUD
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Mastercard-USD,,0,0,0,209919.92,209919.92,209919.92,230496157.85999978,230496157.85999978,ACH,USD
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Mastercard-GBP,,0,0,0,16546.63,16546.63,16546.63,230512704.48999977,230512704.48999977,ACH,GBP
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Mastercard-EUR,,0,0,0,38086.18,38086.18,38086.18,230550790.66999978,230550790.66999978,ACH,EUR
2025-03-19,Settlement from ClientLine,Processor Payout Batch,SET-20250315-ClientLine-Mastercard-CAD,,0,0,0,25808.72,25808.72,25808.72,230576599.38999978,230576599.38999978,ACH,CAD
2025-03-19,Settlement from Amex,Processor Payout Batch,SET-20250315-Amex-Amex-USD,,0,0,0,260918.05,260918.05,260918.05,230837517.4399998,230837517.4399998,ACH,USD
2025-03-19,Settlement from Amex,Processor Payout Batch,SET-20250315-Amex-Amex-GBP,,0,0,0,54519.26,54519.26,54519.26,230892036.69999978,230892036.69999978,ACH,GBP
2025-03-19,Settlement from Amex,Processor Payout Batch,SET-20250315-Amex-Amex-EUR,,0,0,0,67923.87,67923.87,67923.87,230959960.56999978,230959960.56999978,ACH,EUR
2025-03-19,Settlement from Amex,Processor Payout Batch,SET-20250315-Amex-Amex-CAD,,0,0,0,8551.64,8551.64,8551.64,230968512.20999977,230968512.20999977,ACH,CAD
2025-03-19,Settlement from Amex,Processor Payout Batch,SET-20250315-Amex-Amex-AUD,,0,0,0,28279.48,28279.48,28279.48,230996791.68999976,230996791.68999976,ACH,AUD
2025-03-19,Settlement from PayPal,Processor Payout Batch,SET-20250317-PayPal-N/A-EUR,,0,0,0,162648.67,162648.67,162648.67,231159440.35999975,231159440.35999975,ACH,EUR
2025-03-19,Settlement from PayPal,Processor Payout Batch,SET-20250315-PayPal-N/A-CAD,,0,0,0,71975.41,71975.41,71975.41,231231415.76999974,231231415.76999974,ACH,CAD
2025-03-19,Settlement from PayPal,Processor Payout Batch,SET-20250315-PayPal-N/A-GBP,,0,0,0,112347.57,112347.57,112347.57,231343763.33999974,231343763.33999974,ACH,GBP
2025-03-19,Settlement from PayPal,Processor Payout Batch,SET-20250317-PayPal-N/A-GBP,,0,0,0,123422.02,123422.02,123422.02,231467185.35999975,231467185.35999975,ACH,GBP
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250318-Amex-Amex-CAD,,0,0,0,15240.35,15240.35,15240.35,231482425.70999974,231482425.70999974,ACH,CAD
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250318-PayPal-N/A-EUR,,0,0,0,124554.66,124554.66,124554.66,231606980.36999974,231606980.36999974,ACH,EUR
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250318-PayPal-N/A-CAD,,0,0,0,75834.35,75834.35,75834.35,231682814.71999973,231682814.71999973,ACH,CAD
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250318-PayPal-N/A-AUD,,0,0,0,81236.16,81236.16,81236.16,231764050.87999973,231764050.87999973,ACH,AUD
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250318-GoCardless-N/A-USD,,0,0,0,633492.55,633492.55,633492.55,232397543.42999974,232397543.42999974,ACH,USD
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250318-GoCardless-N/A-GBP,,0,0,0,113854.86,113854.86,113854.86,232511398.28999975,232511398.28999975,ACH,GBP
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250318-GoCardless-N/A-EUR,,0,0,0,173077.5,173077.5,173077.5,232684475.78999975,232684475.78999975,ACH,EUR
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250318-GoCardless-N/A-CAD,,0,0,0,95051.33,95051.33,95051.33,232779527.11999977,232779527.11999977,ACH,CAD
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250318-GoCardless-N/A-AUD,,0,0,0,76838.47,76838.47,76838.47,232856365.58999977,232856365.58999977,ACH,AUD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Visa-USD,,0,0,0,183354.41,183354.41,183354.41,233039719.99999976,233039719.99999976,ACH,USD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Visa-GBP,,0,0,0,36636.27,36636.27,36636.27,233076356.26999977,233076356.26999977,ACH,GBP
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Visa-EUR,,0,0,0,53759.35,53759.35,53759.35,233130115.61999977,233130115.61999977,ACH,EUR
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Visa-CAD,,0,0,0,28279.49,28279.49,28279.49,233158395.10999978,233158395.10999978,ACH,CAD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Visa-AUD,,0,0,0,23774.66,23774.66,23774.66,233182169.76999977,233182169.76999977,ACH,AUD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Mastercard-USD,,0,0,0,196709.23,196709.23,196709.23,233378878.99999976,233378878.99999976,ACH,USD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Mastercard-GBP,,0,0,0,34593.82,34593.82,34593.82,233413472.81999975,233413472.81999975,ACH,GBP
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Mastercard-EUR,,0,0,0,43166.88,43166.88,43166.88,233456639.69999975,233456639.69999975,ACH,EUR
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250318-PayPal-N/A-USD,,0,0,0,708968.47,708968.47,708968.47,234165608.16999975,234165608.16999975,ACH,USD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Mastercard-AUD,,0,0,0,23883.34,23883.34,23883.34,234189491.50999975,234189491.50999975,ACH,AUD
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250318-Amex-Amex-USD,,0,0,0,184194.21,184194.21,184194.21,234373685.71999976,234373685.71999976,ACH,USD
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250318-Amex-Amex-GBP,,0,0,0,30315.19,30315.19,30315.19,234404000.90999976,234404000.90999976,ACH,GBP
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250318-Amex-Amex-EUR,,0,0,0,67928.91,67928.91,67928.91,234471929.81999975,234471929.81999975,ACH,EUR
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250318-Amex-Amex-AUD,,0,0,0,19613.09,19613.09,19613.09,234491542.90999976,234491542.90999976,ACH,AUD
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250318-PayPal-N/A-GBP,,0,0,0,102476.62,102476.62,102476.62,234594019.52999976,234594019.52999976,ACH,GBP
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250318-ClientLine-Mastercard-CAD,,0,0,0,30274.18,30274.18,30274.18,234624293.70999977,234624293.70999977,ACH,CAD
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250316-PayPal-N/A-GBP,,0,0,0,73736.23,73736.23,73736.23,234698029.93999976,234698029.93999976,ACH,GBP
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250316-PayPal-N/A-USD,,0,0,0,681556.78,681556.78,681556.78,235379586.71999976,235379586.71999976,ACH,USD
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250316-Amex-Amex-AUD,,0,0,0,29391.22,29391.22,29391.22,235408977.93999976,235408977.93999976,ACH,AUD
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250316-Amex-Amex-CAD,,0,0,0,32406.22,32406.22,32406.22,235441384.15999976,235441384.15999976,ACH,CAD
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250316-Amex-Amex-EUR,,0,0,0,39601.65,39601.65,39601.65,235480985.80999976,235480985.80999976,ACH,EUR
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250316-Amex-Amex-GBP,,0,0,0,32374.09,32374.09,32374.09,235513359.89999977,235513359.89999977,ACH,GBP
2025-03-20,Settlement from Amex,Processor Payout Batch,SET-20250316-Amex-Amex-USD,,0,0,0,212683.61,212683.61,212683.61,235726043.50999978,235726043.50999978,ACH,USD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Mastercard-CAD,,0,0,0,29225.22,29225.22,29225.22,235755268.72999978,235755268.72999978,ACH,CAD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Mastercard-EUR,,0,0,0,56461.04,56461.04,56461.04,235811729.76999977,235811729.76999977,ACH,EUR
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Mastercard-GBP,,0,0,0,17408.22,17408.22,17408.22,235829137.98999977,235829137.98999977,ACH,GBP
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Mastercard-USD,,0,0,0,189634.09,189634.09,189634.09,236018772.07999977,236018772.07999977,ACH,USD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Visa-AUD,,0,0,0,22367.84,22367.84,22367.84,236041139.91999978,236041139.91999978,ACH,AUD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Mastercard-AUD,,0,0,0,37487.7,37487.7,37487.7,236078627.61999977,236078627.61999977,ACH,AUD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Visa-EUR,,0,0,0,53199.63,53199.63,53199.63,236131827.24999976,236131827.24999976,ACH,EUR
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Visa-CAD,,0,0,0,17731.94,17731.94,17731.94,236149559.18999976,236149559.18999976,ACH,CAD
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250316-PayPal-N/A-CAD,,0,0,0,73150.76,73150.76,73150.76,236222709.94999975,236222709.94999975,ACH,CAD
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250316-PayPal-N/A-AUD,,0,0,0,42572.53,42572.53,42572.53,236265282.47999975,236265282.47999975,ACH,AUD
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250316-GoCardless-N/A-USD,,0,0,0,650149.16,650149.16,650149.16,236915431.63999975,236915431.63999975,ACH,USD
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250316-GoCardless-N/A-GBP,,0,0,0,80583.58,80583.58,80583.58,236996015.21999976,236996015.21999976,ACH,GBP
2025-03-20,Settlement from PayPal,Processor Payout Batch,SET-20250316-PayPal-N/A-EUR,,0,0,0,171202.58,171202.58,171202.58,237167217.79999977,237167217.79999977,ACH,EUR
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250316-GoCardless-N/A-CAD,,0,0,0,73775.85,73775.85,73775.85,237240993.64999977,237240993.64999977,ACH,CAD
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250316-GoCardless-N/A-AUD,,0,0,0,95144.79,95144.79,95144.79,237336138.43999976,237336138.43999976,ACH,AUD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Visa-USD,,0,0,0,205656.26,205656.26,205656.26,237541794.69999975,237541794.69999975,ACH,USD
2025-03-20,Settlement from ClientLine,Processor Payout Batch,SET-20250316-ClientLine-Visa-GBP,,0,0,0,36373.77,36373.77,36373.77,237578168.46999976,237578168.46999976,ACH,GBP
2025-03-20,Settlement from GoCardless,Processor Payout Batch,SET-20250316-GoCardless-N/A-EUR,,0,0,0,160477.09,160477.09,160477.09,237738645.55999976,237738645.55999976,ACH,EUR
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Visa-GBP,,0,0,0,43902.63,43902.63,43902.63,237782548.18999976,237782548.18999976,ACH,GBP
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Visa-USD,,0,0,0,207267.51,207267.51,207267.51,237989815.69999975,237989815.69999975,ACH,USD
2025-03-21,Settlement from GoCardless,Processor Payout Batch,SET-20250319-GoCardless-N/A-AUD,,0,0,0,81017.57,81017.57,81017.57,238070833.26999974,238070833.26999974,ACH,AUD
2025-03-21,Settlement from GoCardless,Processor Payout Batch,SET-20250319-GoCardless-N/A-CAD,,0,0,0,80678.57,80678.57,80678.57,238151511.83999974,238151511.83999974,ACH,CAD
2025-03-21,Settlement from GoCardless,Processor Payout Batch,SET-20250319-GoCardless-N/A-EUR,,0,0,0,177354.18,177354.18,177354.18,238328866.01999974,238328866.01999974,ACH,EUR
2025-03-21,Settlement from PayPal,Processor Payout Batch,SET-20250319-PayPal-N/A-CAD,,0,0,0,64004.0,64004.0,64004.0,238392870.01999974,238392870.01999974,ACH,CAD
2025-03-21,Settlement from PayPal,Processor Payout Batch,SET-20250319-PayPal-N/A-AUD,,0,0,0,85282.41,85282.41,85282.41,238478152.42999974,238478152.42999974,ACH,AUD
2025-03-21,Settlement from PayPal,Processor Payout Batch,SET-20250319-PayPal-N/A-EUR,,0,0,0,186329.98,186329.98,186329.98,238664482.40999973,238664482.40999973,ACH,EUR
2025-03-21,Settlement from PayPal,Processor Payout Batch,SET-20250319-PayPal-N/A-GBP,,0,0,0,112719.8,112719.8,112719.8,238777202.20999974,238777202.20999974,ACH,GBP
2025-03-21,Settlement from PayPal,Processor Payout Batch,SET-20250319-PayPal-N/A-USD,,0,0,0,586898.94,586898.94,586898.94,239364101.14999974,239364101.14999974,ACH,USD
2025-03-21,Settlement from GoCardless,Processor Payout Batch,SET-20250319-GoCardless-N/A-USD,,0,0,0,614267.84,614267.84,614267.84,239978368.98999974,239978368.98999974,ACH,USD
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Visa-EUR,,0,0,0,58691.31,58691.31,58691.31,240037060.29999974,240037060.29999974,ACH,EUR
2025-03-21,Settlement from GoCardless,Processor Payout Batch,SET-20250319-GoCardless-N/A-GBP,,0,0,0,125860.09,125860.09,125860.09,240162920.38999975,240162920.38999975,ACH,GBP
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Visa-AUD,,0,0,0,20229.62,20229.62,20229.62,240183150.00999975,240183150.00999975,ACH,AUD
2025-03-21,Settlement from Amex,Processor Payout Batch,SET-20250319-Amex-Amex-CAD,,0,0,0,5239.3,5239.3,5239.3,240188389.30999976,240188389.30999976,ACH,CAD
2025-03-21,Settlement from Amex,Processor Payout Batch,SET-20250319-Amex-Amex-EUR,,0,0,0,57877.98,57877.98,57877.98,240246267.28999975,240246267.28999975,ACH,EUR
2025-03-21,Settlement from Amex,Processor Payout Batch,SET-20250319-Amex-Amex-GBP,,0,0,0,39569.5,39569.5,39569.5,240285836.78999975,240285836.78999975,ACH,GBP
2025-03-21,Settlement from Amex,Processor Payout Batch,SET-20250319-Amex-Amex-USD,,0,0,0,176554.77,176554.77,176554.77,240462391.55999976,240462391.55999976,ACH,USD
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Mastercard-AUD,,0,0,0,19570.91,19570.91,19570.91,240481962.46999976,240481962.46999976,ACH,AUD
2025-03-21,Settlement from Amex,Processor Payout Batch,SET-20250319-Amex-Amex-AUD,,0,0,0,31473.28,31473.28,31473.28,240513435.74999976,240513435.74999976,ACH,AUD
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Mastercard-CAD,,0,0,0,15391.83,15391.83,15391.83,240528827.57999977,240528827.57999977,ACH,CAD
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Mastercard-USD,,0,0,0,236709.75,236709.75,236709.75,240765537.32999977,240765537.32999977,ACH,USD
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Visa-CAD,,0,0,0,17207.15,17207.15,17207.15,240782744.47999978,240782744.47999978,ACH,CAD
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Mastercard-EUR,,0,0,0,80226.02,80226.02,80226.02,240862970.4999998,240862970.4999998,ACH,EUR
2025-03-21,Settlement from ClientLine,Processor Payout Batch,SET-20250319-ClientLine-Mastercard-GBP,,0,0,0,33534.36,33534.36,33534.36,240896504.8599998,240896504.8599998,ACH,GBP
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Visa-GBP,,0,0,0,35079.7,35079.7,35079.7,240931584.5599998,240931584.5599998,ACH,GBP
2025-03-24,Settlement from PayPal,Processor Payout Batch,SET-20250320-PayPal-N/A-GBP,,0,0,0,88704.85,88704.85,88704.85,241020289.4099998,241020289.4099998,ACH,GBP
2025-03-24,Settlement from PayPal,Processor Payout Batch,SET-20250320-PayPal-N/A-EUR,,0,0,0,154408.72,154408.72,154408.72,241174698.1299998,241174698.1299998,ACH,EUR
2025-03-24,Settlement from PayPal,Processor Payout Batch,SET-20250320-PayPal-N/A-CAD,,0,0,0,79176.37,79176.37,79176.37,241253874.4999998,241253874.4999998,ACH,CAD
2025-03-24,Settlement from PayPal,Processor Payout Batch,SET-20250320-PayPal-N/A-USD,,0,0,0,663639.73,663639.73,663639.73,241917514.22999978,241917514.22999978,ACH,USD
2025-03-24,Settlement from GoCardless,Processor Payout Batch,SET-20250320-GoCardless-N/A-USD,,0,0,0,641470.29,641470.29,641470.29,242558984.51999977,242558984.51999977,ACH,USD
2025-03-24,Settlement from GoCardless,Processor Payout Batch,SET-20250320-GoCardless-N/A-GBP,,0,0,0,90154.94,90154.94,90154.94,242649139.45999977,242649139.45999977,ACH,GBP
2025-03-24,Settlement from GoCardless,Processor Payout Batch,SET-20250320-GoCardless-N/A-EUR,,0,0,0,153890.69,153890.69,153890.69,242803030.14999977,242803030.14999977,ACH,EUR
2025-03-24,Settlement from GoCardless,Processor Payout Batch,SET-20250320-GoCardless-N/A-CAD,,0,0,0,79626.11,79626.11,79626.11,242882656.25999978,242882656.25999978,ACH,CAD
2025-03-24,Settlement from GoCardless,Processor Payout Batch,SET-20250320-GoCardless-N/A-AUD,,0,0,0,87417.97,87417.97,87417.97,242970074.22999978,242970074.22999978,ACH,AUD
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Visa-USD,,0,0,0,202384.66,202384.66,202384.66,243172458.88999978,243172458.88999978,ACH,USD
2025-03-24,Settlement from PayPal,Processor Payout Batch,SET-20250320-PayPal-N/A-AUD,,0,0,0,50332.76,50332.76,50332.76,243222791.64999977,243222791.64999977,ACH,AUD
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Visa-EUR,,0,0,0,31249.1,31249.1,31249.1,243254040.74999976,243254040.74999976,ACH,EUR
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Visa-AUD,,0,0,0,27463.37,27463.37,27463.37,243281504.11999977,243281504.11999977,ACH,AUD
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Visa-CAD,,0,0,0,50437.37,50437.37,50437.37,243331941.48999977,243331941.48999977,ACH,CAD
2025-03-24,Settlement from Amex,Processor Payout Batch,SET-20250320-Amex-Amex-AUD,,0,0,0,20538.98,20538.98,20538.98,243352480.46999976,243352480.46999976,ACH,AUD
2025-03-24,Settlement from Amex,Processor Payout Batch,SET-20250320-Amex-Amex-CAD,,0,0,0,5700.37,5700.37,5700.37,243358180.83999977,243358180.83999977,ACH,CAD
2025-03-24,Settlement from Amex,Processor Payout Batch,SET-20250320-Amex-Amex-GBP,,0,0,0,24518.45,24518.45,24518.45,243382699.28999975,243382699.28999975,ACH,GBP
2025-03-24,Settlement from Amex,Processor Payout Batch,SET-20250320-Amex-Amex-USD,,0,0,0,215009.74,215009.74,215009.74,243597709.02999976,243597709.02999976,ACH,USD
2025-03-24,Settlement from Amex,Processor Payout Batch,SET-20250320-Amex-Amex-EUR,,0,0,0,39144.78,39144.78,39144.78,243636853.80999976,243636853.80999976,ACH,EUR
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Mastercard-CAD,,0,0,0,17155.43,17155.43,17155.43,243654009.23999977,243654009.23999977,ACH,CAD
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Mastercard-EUR,,0,0,0,48535.77,48535.77,48535.77,243702545.00999978,243702545.00999978,ACH,EUR
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Mastercard-GBP,,0,0,0,25794.91,25794.91,25794.91,243728339.91999978,243728339.91999978,ACH,GBP
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Mastercard-USD,,0,0,0,199918.48,199918.48,199918.48,243928258.39999977,243928258.39999977,ACH,USD
2025-03-24,Settlement from ClientLine,Processor Payout Batch,SET-20250320-ClientLine-Mastercard-AUD,,0,0,0,11048.09,11048.09,11048.09,243939306.48999977,243939306.48999977,ACH,AUD
2025-03-25,Settlement from GoCardless,Processor Payout Batch,SET-20250321-GoCardless-N/A-GBP,,0,0,0,88348.14,88348.14,88348.14,244027654.62999976,244027654.62999976,ACH,GBP
2025-03-25,Settlement from GoCardless,Processor Payout Batch,SET-20250321-GoCardless-N/A-AUD,,0,0,0,94798.95,94798.95,94798.95,244122453.57999974,244122453.57999974,ACH,AUD
2025-03-25,Settlement from GoCardless,Processor Payout Batch,SET-20250321-GoCardless-N/A-CAD,,0,0,0,78243.34,78243.34,78243.34,244200696.91999975,244200696.91999975,ACH,CAD
2025-03-25,Settlement from GoCardless,Processor Payout Batch,SET-20250321-GoCardless-N/A-EUR,,0,0,0,126582.49,126582.49,126582.49,244327279.40999976,244327279.40999976,ACH,EUR
2025-03-25,Settlement from GoCardless,Processor Payout Batch,SET-20250321-GoCardless-N/A-USD,,0,0,0,619821.92,619821.92,619821.92,244947101.32999974,244947101.32999974,ACH,USD
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Visa-USD,,0,0,0,204319.82,204319.82,204319.82,245151421.14999974,245151421.14999974,ACH,USD
2025-03-25,Settlement from PayPal,Processor Payout Batch,SET-20250321-PayPal-N/A-CAD,,0,0,0,67784.72,67784.72,67784.72,245219205.86999974,245219205.86999974,ACH,CAD
2025-03-25,Settlement from PayPal,Processor Payout Batch,SET-20250321-PayPal-N/A-EUR,,0,0,0,116608.01,116608.01,116608.01,245335813.87999973,245335813.87999973,ACH,EUR
2025-03-25,Settlement from PayPal,Processor Payout Batch,SET-20250321-PayPal-N/A-GBP,,0,0,0,65649.03,65649.03,65649.03,245401462.90999973,245401462.90999973,ACH,GBP
2025-03-25,Settlement from PayPal,Processor Payout Batch,SET-20250321-PayPal-N/A-USD,,0,0,0,549706.53,549706.53,549706.53,245951169.43999973,245951169.43999973,ACH,USD
2025-03-25,Settlement from PayPal,Processor Payout Batch,SET-20250321-PayPal-N/A-AUD,,0,0,0,79579.64,79579.64,79579.64,246030749.07999972,246030749.07999972,ACH,AUD
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Visa-GBP,,0,0,0,47383.86,47383.86,47383.86,246078132.93999973,246078132.93999973,ACH,GBP
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Visa-EUR,,0,0,0,58306.83,58306.83,58306.83,246136439.76999974,246136439.76999974,ACH,EUR
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Visa-CAD,,0,0,0,21892.65,21892.65,21892.65,246158332.41999975,246158332.41999975,ACH,CAD
2025-03-25,Settlement from Amex,Processor Payout Batch,SET-20250321-Amex-Amex-CAD,,0,0,0,12574.48,12574.48,12574.48,246170906.89999974,246170906.89999974,ACH,CAD
2025-03-25,Settlement from Amex,Processor Payout Batch,SET-20250321-Amex-Amex-EUR,,0,0,0,70408.7,70408.7,70408.7,246241315.59999973,246241315.59999973,ACH,EUR
2025-03-25,Settlement from Amex,Processor Payout Batch,SET-20250321-Amex-Amex-GBP,,0,0,0,19172.17,19172.17,19172.17,246260487.7699997,246260487.7699997,ACH,GBP
2025-03-25,Settlement from Amex,Processor Payout Batch,SET-20250321-Amex-Amex-USD,,0,0,0,178603.82,178603.82,178603.82,246439091.5899997,246439091.5899997,ACH,USD
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Mastercard-AUD,,0,0,0,28548.21,28548.21,28548.21,246467639.7999997,246467639.7999997,ACH,AUD
2025-03-25,Settlement from Amex,Processor Payout Batch,SET-20250321-Amex-Amex-AUD,,0,0,0,30730.86,30730.86,30730.86,246498370.65999973,246498370.65999973,ACH,AUD
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Mastercard-EUR,,0,0,0,55761.55,55761.55,55761.55,246554132.20999974,246554132.20999974,ACH,EUR
2025-03-25,Settlement from ClientLine,Processor Payout Batch,SET-20250321-ClientLine-Mastercard-GBP,,0,0,0,33294.09,33294.09,33294.09,246587426.29999974,246587426.29999974,ACH,GBP
